status,founded_at,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_AUS,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other,isClosed,active_days
operating,2009,1.8055749737853897,15821666.948402228,1.0,1.0,17.385044,78.486671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4015.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,52.0406224,-0.7594171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
operating,2008,2.0,15821666.948402228,1.4158958061404006,2.0,-22.9068467,-43.1728965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4380.0
operating,2008,1.8055749737853897,15821666.948402228,1.0,5.0,30.421309,-87.2169149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2011,1.0,250000.0,1.0,4.0,47.2460831,-122.4480056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4745.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,4.0,43.296482,5.36978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6205.0
operating,2010,1.8055749737853897,15821666.948402228,1.0,1.0,31.8087678,-85.969951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,4.0,51.2194475,4.4024643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
operating,2010,1.8055749737853897,15821666.948402228,2.0,2.0,33.6845673,-117.8265049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2011,1.0,2000000.0,1.0,4.0,51.0543422,3.7174243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,37.5407246,-77.4360481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
operating,2011,1.0,1300000.0,1.0,1.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,37.3541079,-121.9552356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2012,1.0,1750000.0,1.0,5.0,37.7749295,-122.4194155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2008,1.8055749737853897,15821666.948402228,1.0,3.0,33.7879139,-117.8531007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2010,1.8055749737853897,15821666.948402228,1.0,3.0,37.7749295,-122.4194155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,34.0194543,-118.4911912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2012,1.0,1000000.0,1.4158958061404006,5.0,33.7489954,-84.3879824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8395.0
operating,2012,1.0,430000.0,1.0,1.0,21.3069444,-157.8583333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10585.0
operating,2013,1.8055749737853897,15821666.948402228,1.0,1.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2010,1.8055749737853897,15821666.948402228,1.0,1.0,31.2000924,29.9187387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
operating,2007,1.0,30000000.0,1.0,4.0,29.4241219,-98.4936282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,3.0,12.9715987,77.5945627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5840.0
operating,2011,2.0,479224.0,1.4158958061404006,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8395.0
operating,2011,1.0,227836.0,1.4158958061404006,2.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
operating,2012,1.0,759146.0,1.4158958061404006,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29200.0
operating,2012,1.0,37972640.0,1.4158958061404006,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4745.0
operating,2012,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,-37.8136276,144.9630576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9490.0
operating,2012,1.0,15821666.948402228,1.0,2.0,10.8230989,106.6296638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
operating,2001,1.8055749737853897,15821666.948402228,1.0,1.0,44.4267674,26.1025384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9855.0
operating,2012,1.8055749737853897,15821666.948402228,2.0,1.0,55.864237,-4.251806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4380.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,28.7040592,77.1024902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7665.0
operating,1997,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,51.5073509,-0.1277583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8030.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,30.267153,-97.7430608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
operating,1990,1.8055749737853897,15821666.948402228,1.0,1.0,33.4483771,-112.0740373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2003,1.8055749737853897,15821666.948402228,1.0,1.0,43.1828396,-3.9878427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5475.0
operating,2011,1.0,15821666.948402228,1.0,3.0,37.4852152,-122.2363548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,40.7127753,-74.0059728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2010,1.0,10000000.0,1.4158958061404006,1.0,59.4369608,24.7535747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12775.0
operating,2010,1.0,3800000.0,1.4158958061404006,2.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8760.0
operating,2012,2.0,1050000.0,1.0,1.0,34.0736204,-118.4003563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2008,2.0,11500000.0,1.0,7.0,33.0198431,-96.6988856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,1996,1.8055749737853897,15821666.948402228,1.0,1.0,33.0198431,-96.6988856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,2.0,75000.0,1.4158958061404006,1.0,38.9586307,-77.3570028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2006,1.0,15821666.948402228,1.0,2.0,51.8125626,5.8372264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,24.8614622,67.0099388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5840.0
operating,2003,1.8055749737853897,15821666.948402228,1.0,1.0,40.6781784,-73.9441579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,1970,1.8055749737853897,15821666.948402228,1.0,2.0,37.9100783,-122.0651819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2012,1.0,75915.0,1.4158958061404006,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
operating,2008,1.8055749737853897,15821666.948402228,1.0,2.0,29.5844524,-81.2078699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2010,1.8055749737853897,15821666.948402228,1.0,2.0,43.653226,-79.3831843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31390.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,34.0194543,-118.4911912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2012,1.8055749737853897,15821666.948402228,1.4158958061404006,3.0,49.2827291,-123.1207375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6935.0
operating,2013,1.0,15821666.948402228,2.0,1.0,43.5445959,-96.7311034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2011,1.0,400000.0,1.0,6.0,40.6781784,-73.9441579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2013,1.0,50000.0,1.0,6.0,39.2903848,-76.6121893,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2005,1.8055749737853897,15821666.948402228,1.0,7.0,42.9633599,-85.6680863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2009,2.0,338125.0,1.4158958061404006,1.0,37.4418834,-122.1430195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2012,1.0,809960.0,1.0,1.0,37.36883,-122.0363496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2013,1.0,20000.0,1.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2010,1.0,750000.0,1.4158958061404006,2.0,32.704029,35.166003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13870.0
operating,2005,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,25.790654,-80.1300455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8030.0
operating,2012,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,19.9974533,73.7898023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8760.0
operating,2012,1.0,300000.0,2.0,2.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13140.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2013,1.0,51220.0,1.4158958061404006,3.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
operating,1997,1.8055749737853897,15821666.948402228,1.0,4.0,35.7795897,-78.6381787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,35.7795897,-78.6381787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2013,1.8055749737853897,15821666.948402228,1.0,5.0,37.7749295,-122.4194155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
operating,2013,1.0,100000.0,1.0,1.0,47.7510741,-120.7401385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2006,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,55.864237,-4.251806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7300.0
operating,2005,1.8055749737853897,15821666.948402228,1.0,3.0,35.6894875,139.6917064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
operating,2012,1.0,150000.0,1.4158958061404006,2.0,52.205337,0.121817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
operating,2013,1.0,750000.0,1.0,5.0,39.0437567,-77.4874416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,2.0,-34.899,138.642,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4015.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,47.7510741,-120.7401385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2010,4.0,10304545.0,1.0,10.0,37.4852152,-122.2363548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,1998,1.8055749737853897,15821666.948402228,2.0,15.0,39.0066993,-77.4291298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
acquired,2009,1.8055749737853897,15821666.948402228,1.0,2.0,36.9741171,-122.0307963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4745.0
operating,2008,1.8055749737853897,15821666.948402228,2.0,3.0,33.4483771,-112.0740373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2009,2.0,19000000.0,1.4158958061404006,5.0,37.3382082,-121.8863286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2003,2.0,282375.0,1.4158958061404006,2.0,41.0814447,-81.5190053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8760.0
operating,2001,1.8055749737853897,15821666.948402228,1.0,1.0,41.8781136,-87.6297982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2006,1.8055749737853897,15821666.948402228,1.0,1.0,19.0759837,72.8776559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4015.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,3.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2010,2.0,90000000.0,1.0,3.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
operating,1999,1.8055749737853897,15821666.948402228,1.0,12.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,6.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2011,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,13.0826802,80.2707184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4745.0
operating,2012,2.0,4302352.0,1.0,3.0,33.7489954,-84.3879824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2005,1.8055749737853897,15821666.948402228,2.0,2.0,40.9012101,-74.5143232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2013,1.0,15821666.948402228,1.0,1.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8760.0
acquired,2008,1.0,15821666.948402228,1.4158958061404006,3.0,-33.89145,151.2497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6935.0
operating,1997,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,40.0149856,-105.2705456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2013,1.8055749737853897,15821666.948402228,1.0,1.0,41.2523634,-95.9979883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2013,1.8055749737853897,15821666.948402228,1.0,6.0,34.2257255,-77.9447102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
operating,2013,1.8055749737853897,15821666.948402228,1.0,1.0,40.6781784,-73.9441579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2012,1.0,50000.0,1.0,6.0,40.4167754,-3.7037902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4745.0
operating,2011,1.0,6000.0,1.0,2.0,-37.852,144.998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4015.0
operating,2010,2.0,8600000.0,1.0,1.0,35.6894875,139.6917064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12410.0
operating,2013,3.0,165000.0,1.4158958061404006,2.0,30.267153,-97.7430608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,37.7749295,-122.4194155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9125.0
operating,2013,1.8055749737853897,15821666.948402228,1.0,1.0,1.352083,103.819836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
operating,2010,1.0,40000000.0,1.0,1.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9490.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,53.4807593,-2.2426305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9125.0
operating,2013,1.0,274027.0,1.4158958061404006,4.0,45.0703393,7.686864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4745.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,1.0,49.83936,7.85865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4745.0
operating,2003,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,22.7195687,75.8577258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3650.0
operating,2011,4.0,7999996.0,1.0,2.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2012,2.0,1600000.0,1.4158958061404006,4.0,12.9715987,77.5945627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5475.0
operating,2012,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,52.486243,-1.890401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4380.0
operating,2012,1.0,650000.0,2.0,2.0,42.2808256,-83.7430378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2001,1.8055749737853897,15821666.948402228,1.0,3.0,43.0730517,-89.4012302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,1999,1.8055749737853897,15821666.948402228,1.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,2.0,-21.2498393,55.3696628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5110.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,6.0,47.5595986,7.5885761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
operating,2009,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,52.336916,-6.4633381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2011,1.0,65270.0,1.0,2.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
operating,2013,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,40.6781784,-73.9441579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2012,1.8055749737853897,15821666.948402228,2.0,9.0,33.5968913,-117.6581562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2012,2.0,750000.0,1.0,6.0,43.1828396,-3.9878427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4380.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,2.0,52.0761581,4.3625406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2000,1.8055749737853897,15821666.948402228,1.0,1.0,-37.8136276,144.9630576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5840.0
operating,2006,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,28.4594965,77.0266383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7665.0
operating,2013,1.0,39276.0,1.4158958061404006,2.0,45.4642035,9.189982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
operating,1994,1.0,5000000.0,1.0,29.0,38.7907339,-121.2357828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2012,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2013,2.0,800000.0,2.0,3.0,37.4529598,-122.1817252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
operating,2009,3.0,336406.0,1.0,1.0,41.3850639,2.1734035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5110.0
